entry_n,entry_vwap,exit_n_120,exit_n_14400,exit_n_1800,exit_n_30,exit_n_300,exit_n_3600,exit_n_43200,exit_n_60,exit_n_86400,exit_n_900,exit_vwap_120,exit_vwap_14400,exit_vwap_1800,exit_vwap_30,exit_vwap_300,exit_vwap_3600,exit_vwap_43200,exit_vwap_60,exit_vwap_86400,exit_vwap_900,n_buys_pre,t0,token,vol_usd_pre
0,,0,0,0,0,1,0,2,0,0,2,4.358694608483867e-05,2.9951339777776133e-06,3.4481600645828208e-06,4.358694608483867e-05,7.999636519269764e-05,3.481237867905618e-05,2.6534508596868995e-06,4.358694608483867e-05,2.694778947332481e-06,3.939004216001534e-06,1,2026-08-17 13:24:24,0x272562423f2f9bee28c5ce9f54394fa99dd59c20,0.3277666300070239
200,3.883606357091679e-05,62,9,13,150,16,20,2,50,0,16,3.57075533714269e-05,4.165082064908682e-06,1.7321333869876335e-05,3.841227945789274e-05,1.561099149458343e-05,1.3719610499288743e-05,3.232205024611811e-06,3.970839558042688e-05,2.397450505691094e-06,1.263494437542268e-05,118,2026-08-17 20:55:50,0x6165a1fa63ee8485a5cff5904904830cac6351f4,9208.017935845734
8,6.0868803463350973e-05,0,0,0,3,4,0,0,5,0,1,6.844933321849716e-05,2.032211693697907e-06,2.0298656827611735e-06,5.666421124352918e-05,4.452226664852838e-05,2.0848514736530922e-06,2.032211693697907e-06,6.109434835160583e-05,2.032211693697907e-06,2.0298656827611735e-06,24,2026-08-18 23:12:45,0x1474f7767e6b0ad9da2b6bfc68ad58738ad3909e,1642.4575631532496
0,,0,9,4,0,0,2,59,0,40,0,4.7898975463290994e-05,4.3257337909923434e-05,4.00335729474807e-05,4.819716124098842e-05,4.201935481845773e-05,4.049827756737502e-05,4.232937290149872e-05,4.819716124098842e-05,1.9843785921443088e-05,4.159122134931617e-05,2,2026-08-19 18:03:37,0xc2b2c3488bb7f1fc9e202b3d44f38eb500a41f57,68.20141152
82,4.351084950312577e-05,33,66,23,74,11,17,44,8,52,51,5.120525315931319e-05,3.283004458947779e-05,4.345456122210731e-05,4.239323409503375e-05,4.2552712425928725e-05,2.6187966621458107e-05,7.198755191423422e-06,5.326414209508098e-05,1.3344762735022172e-05,5.9485773737689916e-05,20,2026-08-21 17:45:32,0x544ece9cee8c84a5f5a4eb21780e61100da9e987,1652.0686037247322
101,0.00016916720608336805,45,85,29,12,29,182,124,89,394,19,0.00018413720339919624,0.0002740606807491948,0.00026012509765390335,0.00011906862756235573,0.00021162084950156475,0.0003260130860129814,0.00032421448419518305,0.00017535638953719085,0.00031106888230208936,0.00018809071567196822,96,2026-08-21 20:18:13,0xfe242d1da8fd04f6a1f80b6d3d807b02e062ad4e,82392.49931664093
3,6.949323911492314e-05,1,0,0,2,4,1,1,1,0,14,6.502579750051298e-05,6.834809193029248e-06,1.1828400820607635e-05,6.2966414677945e-05,8.895551302191917e-05,6.834809193029248e-06,4.351776453694559e-06,0.00020118872683658445,3.8069168635274904e-06,1.8310765886654176e-05,0,2026-08-22 19:20:01,0x69c6e8d71cb4699b9f6bfc76064681ca0e3fcb8a,0.0
43,3.510063276340723e-05,21,1,2,42,38,0,0,1,73,0,3.7492565500496744e-05,2.0183973947673087e-05,3.1146926337590276e-05,3.510065194594528e-05,2.952785163895343e-05,3.156301745362697e-05,1.605588719434933e-05,2.9277312534411966e-05,6.567697037346315e-06,3.094706567889468e-05,6,2026-08-23 16:22:30,0x0285ee92f0f950060758a8e1416c95e6b7970b8c,483.69332691308404
213,1.3059072834211122e-05,27,4,2,179,1,2,1,34,1,1,1.205095595763698e-05,3.591009171213802e-06,4.804035833720913e-06,1.4043627749563844e-05,8.942826079898439e-06,3.6061584737227752e-06,3.989289955009054e-06,8.555319865605987e-06,3.664524944222393e-06,6.4902086916911e-06,334,2026-08-23 21:41:08,0xc965822c5e5be7f83f388c3fe6d6489ea2c84f7c,67590.60293422724
0,,0,81,0,0,0,0,690,0,575,0,,0.0004767762678655683,0.0003034066261482863,,,0.00019798678653551747,0.0015421026585309958,,0.0014231884720953113,6.525343453168104e-05,0,2026-08-23 21:52:55,0xac77646bcff9d52e99800534192e0290933f4094,0.0
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-23 21:55:58,0xb35177abb536e2da393e4dbbdb99109d3defc591,0.0
134,3.7720142897406444e-05,56,1,20,88,52,16,34,46,21,11,4.138608432781133e-05,1.425970602339098e-05,3.8106473870540346e-05,3.874738644854241e-05,4.176156162777205e-05,3.0189155144743496e-05,3.713563299297994e-05,3.6257972032198644e-05,1.990991437935745e-05,2.9245998751430336e-05,51,2026-08-25 01:58:30,0x123e0f54d353d45ca98ba1170bbfab862a1516e1,6151.651493540345
5,4.118047049041698e-05,0,0,0,0,0,0,0,5,0,0,0.00010048490695396666,8.71234281942385e-05,8.71234281942385e-05,,0.00010048490695396666,8.71234281942385e-05,1.2200925008280974e-05,4.118047049041698e-05,1.2200925008280974e-05,8.71234281942385e-05,0,2026-08-25 04:43:30,0x76fdd7c8dfb45294a1d13de698f01daf52f39be3,0.0
434,8.484466869619139e-05,249,62,236,263,205,51,99,171,230,10,0.00012981034409171558,4.963333203240366e-05,7.28518222100758e-05,9.023922706548264e-05,4.921086099313423e-05,7.852105813648913e-05,0.00021163432092538098,7.683203240360663e-05,9.711607752389377e-05,3.589503315184922e-05,120,2026-08-25 16:29:21,0xf5e54d73527597c238a5436ec20e98acf0138369,16803.1526320697
418,0.00025444990206240206,719,5,11,113,698,14,8,305,22,27,0.0005050784339881523,7.795466056920269e-06,8.684158153115341e-06,0.00017463121312641426,0.00039660778144170084,9.406226228776183e-06,1.0692114286859294e-05,0.00031192770556544427,8.172278619841516e-06,1.1525380143777395e-05,56,2026-08-25 19:01:38,0xdc434acf28bc3696148b22cfd48cb04c62e9503d,10788.564754901254
377,0.00011408858148124828,121,2,28,165,21,6,3,212,5,67,0.00011729951796889876,5.0379420166094195e-06,1.1746207559173927e-05,0.00011368156291594302,4.0494733525279724e-05,5.711871957189887e-06,3.952542354202283e-06,0.00011466370190105892,3.843884256937297e-06,0.00013158592567914188,33,2026-08-25 20:24:38,0xd26ddd027318004b38f8c6e925c481f4b747e20e,6447.551539408246
93,3.543513410759193e-05,42,7,26,64,16,0,4,29,0,54,4.027542609615359e-05,6.034283368240417e-06,1.5814997405648763e-05,3.387055958743494e-05,3.5841997372559194e-05,1.8520816293347738e-05,3.304992981373974e-06,4.1944397956388224e-05,3.0282471891620103e-06,1.5765650447777022e-05,30,2026-08-26 03:24:44,0x3d8f968dc03c09c56d96e71d9bf6ccfdc0ba1f15,2498.2608759596997
11,4.7802862030645495e-05,1,87,14,6,3,4,30,5,16,1,4.540344853357882e-05,3.0016864406281395e-05,4.4397013723205456e-05,4.803304048094046e-05,4.823567175254343e-05,3.915309552764539e-05,2.505041269937104e-05,4.7299157857904905e-05,2.1131631851624704e-05,4.6403613517005e-05,5,2026-08-26 05:49:13,0x12fab537934911c60bef7f146d9df94dfba73108,105.34177900325818
32,5.2922515061020065e-05,18,33,68,21,36,9,100,11,8,22,5.861568109770704e-05,7.83025916683789e-05,5.199306986216047e-05,5.316083088431527e-05,7.860986797721997e-05,4.7276819946136656e-05,8.497503548562844e-06,5.231511748732302e-05,4.056055222414508e-06,5.736926211459199e-05,26,2026-08-26 06:38:16,0xf2bc01ed47006fbd7dc5c9efd60037e8f516b560,1831.5882841089813
16,2.4792946976866236e-05,4,0,2,12,3,0,0,4,0,0,2.7433007215127943e-05,2.4661957006180146e-06,2.49427069928697e-06,2.4530494004891434e-05,4.134856361772214e-06,2.4969357445286555e-06,2.5203303110802472e-06,2.58840502793695e-05,2.622015792433661e-06,2.537930329175266e-06,10,2026-08-26 13:33:50,0x7652af5e0a75f998f7b18d7400339f100dcf1d76,848.404270030518
0,,0,0,0,0,0,1,0,0,0,0,,7.0774697020896525e-06,0.00014704634035856977,,,0.0003536927388717204,1.354510725810016e-05,,8.513095372469255e-06,,0,2026-08-26 18:07:16,0x5ff2ad6fc8b03702213c3413f2fb0022c6478a8f,0.0
0,,0,0,0,0,0,4,0,0,0,0,6.538837664678737e-05,2.045038178220149e-05,7.40900341705007e-05,6.538837664678737e-05,6.538837664678737e-05,4.3445685633048995e-05,3.527425529005326e-05,6.538837664678737e-05,1.1448981380887384e-05,6.538837664678737e-05,3,2026-08-26 23:18:05,0x7c591c160b8d902963dbfca003d218ec36a42c2f,2.517828399552331
1,8.455082777601091e-05,0,0,0,0,0,2,1,1,1,2,8.455082777601091e-05,2.1587578396044603e-05,2.2407225277632883e-05,,8.455082777601091e-05,4.866244130723951e-05,2.8398628555760552e-05,8.455082777601091e-05,2.1574311090016486e-05,2.252035457806564e-05,0,2026-08-27 00:37:48,0x96c62260d17e92c5fe9496750c634c4d4380048b,0.0
160,1.6888160952450144e-05,12,1,4,87,1,2,0,73,1,0,4.946833778771076e-06,2.9133462286234845e-06,2.9611322171333753e-06,2.395668933206521e-05,3.4921404489979833e-06,3.0445359996689985e-06,2.8158236314714717e-06,7.854237497383177e-06,2.6834465502916776e-06,3.090587921093081e-06,12,2026-08-27 05:41:55,0xfc1086b6aa258c9e67d2284498a632f206659247,674.1189679790505
0,,0,0,0,0,0,0,0,0,1,0,,0.0005076873942788715,0.0005076873942788715,,,0.0005076873942788715,0.0005076873942788715,,6.474501963310023e-05,0.0005076873942788715,0,2026-08-27 14:02:37,0xc4af8805543ad90f101e841db0f30bf97300a36d,0.0
152,1.663239610480365e-05,34,7,33,92,23,26,1,60,1,17,1.3977968461869227e-05,3.3053489691057893e-06,1.4730416921341975e-05,1.9981005330244578e-05,1.8228483337032106e-05,1.2270720189736817e-05,2.717397440521572e-06,1.2443470410068365e-05,2.6617127068035204e-06,3.0249031863840184e-05,109,2026-08-27 15:25:34,0x307ab1b16cf66cab1cc0bbd804c3c7546121e88f,10235.330954542513
34,7.532069515387709e-05,36,0,5,19,41,1,0,15,1,27,0.0001455266193303036,2.7519268813775593e-06,5.383574016713279e-06,7.062037991561069e-05,0.0001450439329890632,5.315345196220761e-06,2.5434600236095755e-06,8.958275025751296e-05,3.239520455452474e-06,0.0002715389561194868,3,2026-08-27 18:29:38,0x7eba7cfbd2b42a217e5f0d82ea270f46e6aea077,101.28152449589622
0,,0,0,0,0,0,0,2,0,0,0,,2.85143745505043e-06,4.9702077230357715e-06,,,5.189873854142199e-06,2.5786053532064656e-06,,2.500834292140476e-06,4.9702077230357715e-06,0,2026-08-28 00:47:56,0xa184617d98afa5f5b6d298e957a376f1dd79fa7a,0.0
0,,0,0,0,0,15,1,0,0,0,4,,8.193096055012044e-06,2.3297339508587382e-05,,8.124081764141123e-05,1.142351034412364e-05,8.193096055012044e-06,,8.193096055012044e-06,1.8996391087788018e-05,0,2026-08-28 13:21:42,0x70f3a6a1ecddefe558e2e5adb35b09c69bdc03fb,0.0
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-28 14:24:25,0xf36995443bcf4af19c432e004d15c3909465d8f1,0.0
341,3.387670284098904e-05,72,0,3,215,8,1,0,126,0,6,5.014542371709697e-05,2.845531020952973e-06,3.4357210496395654e-06,2.7190849570403833e-05,9.48835225320864e-06,3.053162621770963e-06,2.755538552849203e-06,4.840268792737186e-05,2.7120770734648686e-06,3.984283891662266e-06,90,2026-08-28 15:31:07,0x78dc008e07d5e29514e589764866f8dcbe6bf60b,7533.455117994615
32,5.9927452184381516e-05,2,7,1,14,3,12,6,18,49,14,5.45686382696454e-05,4.673052878507179e-05,7.664738742831271e-05,5.295330077898133e-05,6.257843955226341e-05,5.488907024689153e-05,4.923989103435897e-05,6.35927244945791e-05,7.376838856122203e-05,6.934595005552687e-05,24,2026-08-28 16:20:49,0x248564ef99b111e91f984ad72658ec6f21098d9b,1489.9256116685508
24,5.490966493076668e-05,17,65,32,11,3,28,31,13,26,47,5.669831610505547e-05,6.194765698216968e-05,3.3665267343096964e-05,5.194918588595052e-05,4.6789844161508235e-05,3.776391277366299e-05,2.3662630322596897e-05,5.958266781992814e-05,2.497493035115426e-05,5.1386290370094016e-05,3,2026-08-29 12:40:32,0xff6b6958577a66c36deeb37041b33a47755986b4,51.45369392710171
2,3.650643615935527e-05,0,0,2,0,0,0,0,2,0,66,4.572459798181094e-05,4.598304955046417e-06,2.0635039049524517e-05,,0.00011113347342517788,7.792630445762008e-06,4.598304955046417e-06,3.650643615935527e-05,4.598304955046417e-06,8.30974137275751e-05,0,2026-08-29 13:38:05,0xb18dbefc5ed5f4ee1bf3de251977fb7240130144,0.0
970,0.00011650570225069878,262,21,117,618,265,89,53,352,150,267,0.00013564013927796933,3.4194751179622294e-05,0.00018073526208966614,0.00011093198139436172,0.0002947599047567409,0.00013344850046514802,6.10850996362339e-05,0.00012730482833170473,0.0001232209603886316,0.0002616775031936887,237,2026-08-29 13:40:35,0x7f234be78884b49df78ee19c8f483ac363ee03ea,29354.35637414226
62,7.571293633509555e-05,8,39,14,40,12,7,6,22,8,13,6.834865351347272e-05,5.975537383054609e-05,5.3864496757231695e-05,7.64927988403043e-05,7.217726070203786e-05,3.4809761035712976e-05,3.2226489015777294e-05,7.31611663090806e-05,2.072916689457684e-05,6.729123044124577e-05,20,2026-08-29 14:13:54,0x323cce212e4d7e58c853ae874fe9259b4ab24b92,1584.6561564790668
4,5.510137028929286e-05,14,2,435,1,83,812,3,3,2,209,5.692088473480113e-05,3.8079438984516572e-06,0.0001313949572839069,5.50130695965655e-05,5.897098974674305e-05,0.0001250475526427082,4.301622329013899e-06,5.5492747774237574e-05,3.629358182528953e-06,9.44500279609793e-05,6,2026-08-29 14:34:09,0x63c9f761ead0fb0ab8b80d4832e0d6c4c12f7ff1,406.6994278907784
183,5.301167750785422e-05,144,1,11,65,40,1,4,118,0,85,8.452110346943506e-05,3.410049569314559e-06,6.418621613216557e-06,4.592778438249011e-05,9.241814394180017e-05,9.282014971815217e-06,3.792932139488608e-06,6.161098533726874e-05,4.154042025111385e-06,1.671632386496955e-05,55,2026-08-29 15:29:26,0x6c84a2a53a15b19e82c7f5ca11ec079648a4fe86,4864.420832896232
334,5.296091791736013e-05,231,73,99,212,180,33,35,122,87,89,0.00010157328958502138,6.952382272245065e-05,7.631481406905193e-05,4.9600912736384634e-05,0.00019444456486629005,6.804198088695447e-05,7.874488166872622e-05,6.22731352626105e-05,0.00012377946198708937,0.00016561178095815562,140,2026-08-29 16:39:30,0xb033d26ae452496e4a6f19615a19a262b31bc198,19114.51246454453
0,,0,4,172,0,0,22,61,0,0,44,0.00014454250082074178,2.4253489898941353e-05,0.00015192634555971093,,0.0004124958800962047,7.595799576101748e-05,0.00010930843964964769,,4.929404038737847e-05,0.0003233652184350791,0,2026-08-29 16:47:13,0x428a0e60ce265c228f142b05c782cdc8f937575d,0.0
123,5.193334805791546e-05,14,0,0,61,3,0,2,62,0,1,4.260028167931796e-06,2.6399269320100642e-06,2.6585043781532143e-06,5.391038588134286e-05,2.9907236365042643e-06,2.658730043197582e-06,2.589547942085668e-06,4.8566746363032666e-05,2.535238496959965e-06,2.6923783753838083e-06,135,2026-08-29 17:59:38,0x797098fafdfb36310d5d93ac00274a8ebdfb38bc,44918.235190119405
1,6.969048816598732e-05,0,9,18,1,5,4,7,0,3,0,6.969048816598732e-05,4.0416950040460405e-05,0.00014011954729870472,6.969048816598732e-05,8.059977152667136e-05,9.02774825413246e-05,1.462884452478008e-05,6.969048816598732e-05,2.082027318171098e-05,0.0002354655131610202,3,2026-08-29 19:00:49,0xeab58b46c3e937e6d298f88e8637cb1d30049ff5,4.677682268376385
0,,0,0,1,0,1,2,0,0,1,0,,9.71979891403711e-06,9.65259091935636e-05,,0.0001388415396960613,9.544813846613431e-05,8.536414825353195e-06,,5.5256819242816626e-06,0.0001388415396960613,0,2026-08-29 19:25:12,0x7c6c20670fbded6dcc22430328c7c789a5b7f8f1,0.0
162,2.466173109216913e-05,115,6,68,104,128,46,1,58,0,53,4.0165186950842244e-05,6.365325497364964e-06,3.974631189932102e-05,2.197941658335744e-05,6.515635335868935e-05,6.141847948413556e-05,4.175648763054992e-06,3.100180878963722e-05,3.7628513747098907e-06,3.841929482534362e-05,75,2026-08-29 21:19:45,0x93d1586bb535a7217096fcc60b1e641585e8da52,5152.52493621416
0,,0,52,61,0,0,104,28,0,50,52,,0.00021072531265633755,0.00018864324597230177,,0.00024111329604300664,0.0006702078678189668,0.000291417857947973,,0.00010952870727922848,0.0002575636438110828,0,2026-08-29 21:32:38,0x34c3b6d9518a7541957a35741987c5f9791f9b3d,0.0
40,8.207468362444607e-05,3,0,10,15,0,1,0,25,0,3,0.00010240050301331268,2.4420642268836988e-05,0.00014301333745081972,6.410765778620333e-05,0.00010198598999302263,2.4371051544452643e-05,2.450242374165679e-05,0.0001069932393881675,2.396981797689815e-05,0.00013498222976391017,10,2026-08-29 22:11:51,0xcbd447e7a5135b0e356c62f5556987ec9f18a3db,2037.5043592639645
3,3.661736830873544e-08,0,0,0,3,2,0,0,0,0,1,3.7028897925108964e-06,3.3871265562121804e-06,4.627865190421104e-06,3.661736830873544e-08,7.605615019922808e-06,4.627865190421104e-06,3.3871265562121804e-06,3.7028897925108964e-06,3.3871265562121804e-06,7.450018054951514e-06,0,2026-08-29 22:26:16,0xa45ebf82fa0810eac49e6a54b29bfccdface4797,0.0
47,4.65497037160179e-05,20,2,21,24,33,1,0,23,0,18,4.775566127527902e-05,3.1006881778855996e-06,6.1828177008246075e-06,4.873234864147556e-05,6.554498988732666e-05,3.953452314232256e-06,3.0708509448831217e-06,4.485503866670039e-05,3.0791849960734004e-06,4.169081144938233e-05,20,2026-08-29 22:55:20,0x4c2453c25312a9e9e105461a3aa7423a8cc45993,1133.441091233461
137,5.675443225003132e-05,47,4,45,100,17,44,25,37,23,86,3.619079233519184e-05,8.549822794180821e-06,3.507155442972568e-05,5.7684876929936705e-05,7.07672143079051e-05,2.4414460662381525e-05,1.4360551279923507e-05,5.454271634894357e-05,4.2244853395883985e-06,0.00011680558624498943,98,2026-08-29 23:03:33,0x5b985b22f5a41ace44fc26f93f108ea63f6c2136,10735.209886543893
0,,0,0,0,0,0,0,0,0,0,0,6.486508760286592e-05,9.529889176133777e-05,9.529889176133777e-05,6.486508760286592e-05,6.486508760286592e-05,9.529889176133777e-05,0.0002504691801568037,6.486508760286592e-05,0.0002504691801568037,9.529889176133777e-05,5,2026-08-04 21:25:58,0x320d9b0f1b438567d28452b715f8766a7617043e,7.331587373772001
150,0.00040325928408379576,6,0,2,110,0,0,1,40,0,0,4.807395518093426e-06,2.447309904550277e-06,2.4136195333478545e-06,0.0004357619496776851,3.0622106312308044e-06,2.4133983217950075e-06,2.5225760424508857e-06,0.00034349629606709244,2.8591479887953253e-06,2.336889876057019e-06,245,2026-08-07 07:21:09,0xd8df888d3052243ff06a4f6ab12236d2cbad40f0,39315.343768729545
52,5.5664912587903914e-05,16,20,19,35,6,34,38,17,35,29,3.402759858320045e-05,4.7733543340761196e-05,4.6590420987388545e-05,5.94486454777067e-05,4.82395543908103e-05,3.975525771036971e-05,4.308845117411583e-05,5.07799954356138e-05,1.983563213861342e-05,3.363918380413262e-05,18,2026-08-09 18:01:32,0xc9ce55848dc50fff3f9108e045a305334ef6e456,2425.3943954763467
6,4.0558580829737375e-05,0,0,0,6,0,1,0,0,6,1,4.2172437819049565e-05,4.352528369608143e-05,3.957043131507367e-05,4.0558580829737375e-05,4.557835971556598e-05,3.839460263504179e-05,5.123271949704922e-05,4.218208507959936e-05,5.1597821427293204e-05,3.8920005764810145e-05,6,2026-08-10 17:57:13,0x9220ee092f0440ca93f41cf2d82bf526f0755c36,26.215073737585747
17,3.335065194884901e-05,10,5,12,14,10,20,1,3,6,6,3.711312239044689e-05,3.31738262760972e-06,3.161412976303716e-05,3.255603422339343e-05,3.29558354013463e-05,2.9564055714701658e-05,2.3368134868220207e-06,3.4028369594033126e-05,2.3547405366791533e-06,3.0361928735020617e-05,3,2026-08-11 07:30:29,0x5af29b5fe51d1e652dbd6d760d6c242aa6f41129,149.56570919415717
42,2.9740567908092673e-05,8,170,49,26,18,401,57,16,84,24,3.301686803157371e-05,6.35780902417725e-05,6.0395069977333966e-05,2.6595649500220268e-05,3.949586009097604e-05,0.00019905523754794682,2.082168775737373e-05,3.5136721720584876e-05,1.645646326600094e-05,3.0872422351591883e-05,14,2026-08-12 05:32:29,0xb7ead5209ca970ad6326fa38ea10724fc6b8d3b9,514.161833268592
57,5.557842723979079e-05,37,45,21,21,98,46,133,36,108,38,5.3161126052020596e-05,1.4892165822325359e-05,1.8038195983894816e-05,5.143771350685843e-05,2.8791022759336312e-05,3.348055814521805e-05,6.832856106677353e-05,5.9945165184509317e-05,4.4557257328913576e-05,2.511887692681732e-05,21,2026-08-12 16:58:12,0xde808689cc5ea276150e033c5088ee1017cfe4b2,1109.5896206135487
312,6.015080941631502e-05,72,3,37,172,21,146,7,140,45,51,3.541969911389621e-05,2.0474468620798075e-05,7.671967741667048e-05,6.414173302836303e-05,5.052966933449301e-05,6.684656641464871e-05,2.0044357880308145e-05,5.3176729758557606e-05,2.053643485370553e-05,0.00011659549350924538,146,2026-08-12 20:50:36,0xe2222fea0ba5ffa33fdfc3e129c9e7b1b4a791e1,20057.338515795873
33,2.1235449128123217e-05,5,49,16,30,8,8,74,3,135,27,2.243043558645493e-05,2.591234020243018e-05,1.7610559395727737e-05,2.1557362208088698e-05,1.7454348367500055e-05,1.9963004923045165e-05,1.3680749821871634e-05,1.9835767678125867e-05,9.538914748249142e-06,1.8367886523682096e-05,31,2026-08-13 14:11:27,0x2653909734abdf967247863a790e9f79807b27a1,1302.5282631156813
9,3.710541209708755e-05,10,0,13,4,4,36,32,5,63,9,4.114988671715857e-05,3.627237905549361e-06,3.487079960727075e-05,3.501762563824087e-05,4.0277195243348e-05,4.9420751879719446e-05,1.2595738179522497e-05,3.783757988977015e-05,9.501531300813887e-06,4.38039021048794e-05,6,2026-08-14 11:01:12,0x6111326f82c0dc475c6cfc6db1d857bdee9e8f59,101.76866202229175
221,4.306051811958556e-05,69,90,71,142,18,243,49,79,78,78,5.017297918258207e-05,2.9463527364632397e-05,2.916048477328037e-05,4.25218861086255e-05,4.15416795643291e-05,4.678190536149945e-05,2.8059021115861365e-05,4.392110901003724e-05,6.06469598718198e-06,4.469676929330392e-05,130,2026-08-14 17:29:35,0x3b6419b71a02d0ab117b8eda476b6c9b623ebafa,7940.6096157467555
21,4.7035357016976454e-05,36,13,13,7,10,8,4,14,9,8,6.105413917061747e-05,1.237531927681877e-05,2.0799185670749726e-05,4.2168994013980176e-05,5.322772646535521e-05,1.7462427568849165e-05,8.755830088691235e-06,4.88184045828338e-05,1.0997348299816168e-05,4.7350683933225144e-05,10,2026-08-14 18:04:41,0xbadc012d9c018735f2efc489bdab673acb7bf45e,821.6102705426747
250,6.549277392801915e-05,72,1,42,168,33,1,0,82,6,32,5.015083272679166e-05,3.1944132322886735e-06,5.438964736942876e-06,6.696950085956491e-05,3.597520644842463e-05,3.4172956357826943e-06,3.210032591535365e-06,6.241327367600409e-05,3.1443263304621375e-06,2.147086396388776e-05,74,2026-08-14 20:38:09,0x9a64517a73700268f128d1f9bc16a2d9c83e03d1,5340.562262366636
0,,0,69,0,0,0,65,4,0,11,0,,9.659750302659772e-06,,,,6.0256691557638e-05,6.3691104044134975e-06,,7.192995857827128e-06,,0,2026-08-14 22:15:04,0x192633a46d8d6b6cb9bca9f32f5621049989e39d,0.0
